loan_date,loan_type,credit_type,risk_level,product,platform,media,loan_utilization_bucket,loan_order_cnt,loan_customer_cnt,loan_amt_sum,credit_limit_sum,fpd0_numerator,fpd0_denominator,fpd0_amt_numerator,fpd0_amt_denominator,fpd10_numerator,fpd10_denominator,fpd10_amt_numerator,fpd10_amt_denominator
2026-08-26,复借,01_首次授信,RG3,CL_05,Android,Organic,01_100%以下,1,1,600000.0,800000.0,0,1,0.0,600000.0,0,0,0.0,0.0
2026-08-07,复借,02_非首次授信,RG5,CL_05,Android,Organic,02_100%及以上,1,1,400000.0,400000.0,1,1,400000.0,400000.0,0,1,0.0,400000.0
2026-08-01,复借,01_首次授信,RG2,CL_05,Android,Facebook,01_100%以下,1,1,400000.0,1000000.0,0,1,0.0,400000.0,0,1,0.0,400000.0
2026-08-25,复借,01_首次授信,RG3,CL_05,Android,Facebook,01_100%以下,1,1,500000.0,800000.0,0,1,0.0,500000.0,0,0,0.0,0.0
2026-08-20,复借,02_非首次授信,RG3,CL_05,Android,Facebook,01_100%以下,1,1,400000.0,600000.0,0,1,0.0,400000.0,0,0,0.0,0.0
2026-09-06,复借,01_首次授信,RG6,CL_05,Android,Facebook,02_100%及以上,6,6,3300000.0,1900000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-25,复借,01_首次授信,RG4,CL_05,Android,Facebook,01_100%以下,1,1,300000.0,600000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-07-28,复借,01_首次授信,RG1,CL_01,iOS,Organic,02_100%及以上,2,2,6300000.0,5000000.0,0,2,0.0,7086000.0,0,2,0.0,7086000.0
2026-08-27,复借,01_首次授信,RG5,CL_05,Android,Facebook,02_100%及以上,6,6,2700000.0,2300000.0,3,6,1400000.0,2700000.0,0,0,0.0,0.0
2026-08-08,首借,01_首次授信,RG0,CL_06,iOS,Facebook,02_100%及以上,1,1,7800000.0,7800000.0,0,1,0.0,8773000.0,0,1,0.0,8773000.0
2026-08-01,首借,01_首次授信,RG2,CL_05,Android,Facebook,02_100%及以上,5,5,5800000.0,5400000.0,2,5,2800000.0,5800000.0,2,5,2800000.0,5800000.0
2026-08-16,首借,01_首次授信,RG4,CL_05,iOS,Tiktok,02_100%及以上,2,2,1200000.0,1200000.0,1,2,600000.0,1200000.0,1,2,600000.0,1200000.0
2026-07-31,首借,01_首次授信,RG5,CL_05,Android,Organic,02_100%及以上,4,4,1500000.0,1500000.0,2,4,800000.0,1500000.0,2,4,800000.0,1500000.0
2026-07-20,复借,01_首次授信,RG3,CL_05,Android,Facebook,01_100%以下,1,1,400000.0,600000.0,1,1,400000.0,400000.0,0,1,0.0,400000.0
2026-07-27,复借,02_非首次授信,RG5,CL_04,iOS,Organic,02_100%及以上,1,1,500000.0,400000.0,0,1,0.0,500000.0,0,1,0.0,500000.0
2026-07-21,复借,01_首次授信,RG7,CL_05,Android,Facebook,02_100%及以上,1,1,300000.0,300000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-08-17,复借,01_首次授信,RG6,CL_05,Android,Tiktok,02_100%及以上,2,2,1000000.0,600000.0,0,2,0.0,1000000.0,0,2,0.0,1000000.0
2026-08-08,复借,01_首次授信,RG1,CL_03,Android,Organic,02_100%及以上,1,1,600000.0,500000.0,0,1,0.0,600000.0,0,1,0.0,600000.0
2026-07-23,复借,02_非首次授信,RG7,CL_04,Android,Google,02_100%及以上,1,1,500000.0,300000.0,1,1,500000.0,500000.0,1,1,500000.0,500000.0
2026-07-22,首借,02_非首次授信,RG7,CL_05,Android,Facebook,02_100%及以上,2,2,600000.0,600000.0,0,2,0.0,600000.0,0,2,0.0,600000.0
2026-08-16,首借,02_非首次授信,RG2,CL_05,Android,Facebook,02_100%及以上,1,1,1000000.0,1000000.0,1,1,1000000.0,1000000.0,1,1,1000000.0,1000000.0
2026-08-02,复借,01_首次授信,RG2,CL_01,Android,Tiktok,02_100%及以上,1,1,3000000.0,1500000.0,1,1,3374000.0,3374000.0,1,1,3374000.0,3374000.0
2026-09-11,复借,01_首次授信,RG1,CL_01,iOS,Organic,02_100%及以上,4,4,1.59E7,1.0E7,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-16,首借,01_首次授信,RG5,CL_05,Android,Google,02_100%及以上,12,12,4300000.0,4300000.0,5,12,1600000.0,4300000.0,5,12,1600000.0,4300000.0
2026-08-23,首借,02_非首次授信,RG4,CL_05,Android,Facebook,02_100%及以上,4,4,1500000.0,1500000.0,3,4,1000000.0,1500000.0,0,0,0.0,0.0
2026-08-23,首借,02_非首次授信,RG3,CL_05,Android,Google,02_100%及以上,2,2,1400000.0,1400000.0,1,2,800000.0,1400000.0,0,0,0.0,0.0
2026-08-22,复借,02_非首次授信,RG7,CL_05,Android,Tiktok,02_100%及以上,1,1,300000.0,300000.0,0,1,0.0,300000.0,0,0,0.0,0.0
2026-09-05,首借,01_首次授信,RG6,CL_05,Android,Tiktok,02_100%及以上,1,1,300000.0,300000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-09-02,复借,02_非首次授信,RG6,CL_05,Android,Organic,02_100%及以上,4,4,1500000.0,1200000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-19,首借,01_首次授信,RG2,CL_05,Android,Google,02_100%及以上,2,2,2400000.0,2400000.0,0,2,0.0,2400000.0,0,2,0.0,2400000.0
2026-08-03,复借,01_首次授信,RG5,CL_05,iOS,Organic,02_100%及以上,6,6,4000000.0,2600000.0,3,6,2100000.0,4000000.0,3,6,2100000.0,4000000.0
2026-08-12,复借,01_首次授信,RG5,CL_03,Android,Facebook,02_100%及以上,1,1,600000.0,400000.0,0,1,0.0,600000.0,0,1,0.0,600000.0
2026-08-26,复借,01_首次授信,RG4,CL_03,Android,Google,02_100%及以上,1,1,400000.0,400000.0,0,1,0.0,400000.0,0,0,0.0,0.0
2026-08-28,复借,01_首次授信,RG3,CL_05,iOS,ASA,01_100%以下,1,1,600000.0,800000.0,0,1,0.0,600000.0,0,0,0.0,0.0
2026-08-07,首借,01_首次授信,RG4,CL_05,iOS,Facebook,01_100%以下,1,1,500000.0,800000.0,0,1,0.0,500000.0,0,1,0.0,500000.0
2026-07-30,复借,01_首次授信,RG3,CL_03,Android,Facebook,01_100%以下,1,1,500000.0,600000.0,0,1,0.0,500000.0,0,1,0.0,500000.0
2026-07-31,首借,01_首次授信,RG5,CL_05,iOS,Tiktok,01_100%以下,1,1,300000.0,400000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-08-22,首借,02_非首次授信,RG2,CL_07,iOS,Tiktok,02_100%及以上,1,1,1800000.0,1800000.0,0,1,0.0,1800000.0,0,0,0.0,0.0
2026-07-25,复借,01_首次授信,RG2,CL_05,iOS,Organic,01_100%以下,1,1,800000.0,1200000.0,0,1,0.0,800000.0,0,1,0.0,800000.0
2026-08-07,复借,01_首次授信,RG2,CL_03,Android,Facebook,02_100%及以上,1,1,1200000.0,1200000.0,0,1,0.0,1200000.0,0,1,0.0,1200000.0
2026-09-01,复借,01_首次授信,RG5,CL_05,iOS,ASA,02_100%及以上,1,1,500000.0,300000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-12,复借,01_首次授信,RG3,CL_05,Android,Facebook,02_100%及以上,4,4,3600000.0,2600000.0,2,4,1700000.0,3600000.0,0,4,0.0,3600000.0
2026-09-12,复借,02_非首次授信,RG5,CL_05,Android,Organic,02_100%及以上,3,3,1000000.0,1000000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-29,复借,01_首次授信,RG5,CL_05,iOS,Facebook,02_100%及以上,4,4,1400000.0,1300000.0,3,4,1100000.0,1400000.0,2,4,700000.0,1400000.0
2026-07-29,首借,01_首次授信,RG1,CL_01,iOS,Facebook,02_100%及以上,5,5,1.33E7,1.33E7,1,5,2812000.0,1.496E7,1,5,2812000.0,1.496E7
2026-08-26,复借,01_首次授信,RG4,CL_04,iOS,ASA,02_100%及以上,1,1,900000.0,800000.0,1,1,900000.0,900000.0,0,0,0.0,0.0
2026-08-22,首借,01_首次授信,RG3,CL_05,Android,Google,02_100%及以上,22,22,1.6E7,1.54E7,10,22,7100000.0,1.6E7,0,0,0.0,0.0
2026-07-28,复借,01_首次授信,RG2,CL_01,iOS,Organic,02_100%及以上,2,2,4000000.0,4000000.0,0,2,0.0,4498000.0,0,2,0.0,4498000.0
2026-07-19,复借,01_首次授信,RG3,CL_05,Android,Tiktok,02_100%及以上,1,1,800000.0,800000.0,0,1,0.0,800000.0,0,1,0.0,800000.0
2026-08-10,首借,01_首次授信,RG6,CL_05,Android,Facebook,02_100%及以上,1,1,300000.0,300000.0,1,1,300000.0,300000.0,1,1,300000.0,300000.0
2026-08-17,复借,01_首次授信,RG3,CL_05,iOS,Facebook,02_100%及以上,2,2,2900000.0,2000000.0,1,2,1700000.0,2900000.0,1,2,1700000.0,2900000.0
2026-08-03,首借,01_首次授信,RG0,CL_06,iOS,Organic,02_100%及以上,1,1,7200000.0,7200000.0,1,1,8098000.0,8098000.0,1,1,8098000.0,8098000.0
2026-08-14,首借,01_首次授信,RG2,CL_03,Android,Facebook,02_100%及以上,2,2,1200000.0,1200000.0,1,2,400000.0,1200000.0,1,2,400000.0,1200000.0
2026-08-27,首借,01_首次授信,RG4,CL_05,Android,Organic,02_100%及以上,1,1,300000.0,300000.0,1,1,300000.0,300000.0,0,0,0.0,0.0
2026-08-16,复借,01_首次授信,RG2,CL_01,Android,Facebook,01_100%以下,5,5,3000000.0,7500000.0,2,5,1124000.0,3372000.0,2,5,1124000.0,3372000.0
2026-08-17,复借,01_首次授信,RG1,CL_01,Android,Tiktok,01_100%以下,1,1,700000.0,1500000.0,0,1,0.0,787000.0,0,1,0.0,787000.0
2026-09-11,复借,02_非首次授信,RG3,CL_05,iOS,ASA,02_100%及以上,1,1,1200000.0,1200000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-19,复借,01_首次授信,RG2,CL_03,Android,Organic,02_100%及以上,3,3,1600000.0,1200000.0,1,3,700000.0,1600000.0,1,3,700000.0,1600000.0
2026-07-21,复借,01_首次授信,RG3,CL_03,Android,Google,02_100%及以上,2,2,1000000.0,900000.0,0,2,0.0,1000000.0,0,2,0.0,1000000.0
2026-07-23,复借,01_首次授信,RG3,CL_05,iOS,Facebook,01_100%以下,1,1,600000.0,800000.0,1,1,600000.0,600000.0,1,1,600000.0,600000.0
2026-09-10,首借,01_首次授信,RG2,CL_07,iOS,ASA,02_100%及以上,1,1,2400000.0,2400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-26,复借,01_首次授信,RG7,CL_03,Android,Organic,02_100%及以上,2,2,700000.0,600000.0,0,2,0.0,700000.0,0,0,0.0,0.0
2026-07-31,首借,01_首次授信,RG2,CL_07,Android,Tiktok,02_100%及以上,1,1,1200000.0,1200000.0,1,1,1200000.0,1200000.0,0,1,0.0,1200000.0
2026-07-24,复借,02_非首次授信,RG5,CL_04,iOS,Organic,01_100%以下,1,1,300000.0,600000.0,1,1,300000.0,300000.0,1,1,300000.0,300000.0
2026-08-14,首借,01_首次授信,RG2,CL_07,iOS,Tiktok,02_100%及以上,1,1,1900000.0,1500000.0,0,1,0.0,1900000.0,0,1,0.0,1900000.0
2026-07-21,复借,01_首次授信,RG3,CL_03,Android,Facebook,01_100%以下,2,2,1100000.0,1400000.0,1,2,600000.0,1100000.0,1,2,600000.0,1100000.0
2026-08-09,首借,01_首次授信,RG5,CL_05,iOS,Tiktok,02_100%及以上,6,6,2800000.0,2200000.0,3,6,1000000.0,2800000.0,2,6,700000.0,2800000.0
2026-08-07,复借,01_首次授信,RG7,CL_05,Android,Tiktok,02_100%及以上,2,2,700000.0,600000.0,0,2,0.0,700000.0,0,2,0.0,700000.0
2026-08-24,首借,01_首次授信,RG2,CL_05,Android,Google,02_100%及以上,1,1,1200000.0,1200000.0,1,1,1200000.0,1200000.0,0,0,0.0,0.0
2026-08-06,首借,01_首次授信,RG3,CL_05,Android,Organic,02_100%及以上,1,1,600000.0,600000.0,1,1,600000.0,600000.0,1,1,600000.0,600000.0
2026-09-01,复借,01_首次授信,RG4,CL_05,Android,Organic,01_100%以下,3,3,900000.0,1600000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-09-12,复借,01_首次授信,RG7,CL_05,Android,Tiktok,02_100%及以上,1,1,300000.0,300000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-27,首借,01_首次授信,RG4,CL_03,Android,Facebook,02_100%及以上,1,1,400000.0,400000.0,1,1,400000.0,400000.0,1,1,400000.0,400000.0
2026-08-24,复借,01_首次授信,RG4,CL_05,iOS,Organic,02_100%及以上,4,4,3100000.0,2800000.0,1,4,800000.0,3100000.0,0,0,0.0,0.0
2026-09-08,复借,01_首次授信,RG4,CL_05,Android,Organic,02_100%及以上,2,2,1500000.0,1000000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-30,首借,01_首次授信,RG0,CL_06,iOS,ASA,02_100%及以上,2,2,1.2E7,1.2E7,0,2,0.0,1.3498E7,0,2,0.0,1.3498E7
2026-07-23,复借,01_首次授信,RG1,CL_03,Android,Facebook,02_100%及以上,1,1,800000.0,500000.0,0,1,0.0,800000.0,0,1,0.0,800000.0
2026-08-10,首借,01_首次授信,RG3,CL_05,Android,Organic,02_100%及以上,2,2,1600000.0,1600000.0,1,2,800000.0,1600000.0,1,2,800000.0,1600000.0
2026-07-15,复借,01_首次授信,UNKNOWN,CL_03,Android,Facebook,01_100%以下,1,1,300000.0,600000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-08-26,首借,01_首次授信,RG3,CL_05,Android,Organic,02_100%及以上,3,3,2200000.0,2200000.0,1,3,800000.0,2200000.0,0,0,0.0,0.0
2026-08-21,复借,01_首次授信,RG5,CL_05,iOS,ASA,02_100%及以上,1,1,1000000.0,300000.0,0,1,0.0,1000000.0,0,0,0.0,0.0
2026-09-12,复借,01_首次授信,RG0,CL_06,iOS,Organic,01_100%以下,4,4,4700000.0,1.8E7,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-05,首借,01_首次授信,RG4,CL_05,Android,Facebook,02_100%及以上,17,17,8400000.0,8400000.0,5,17,2200000.0,8400000.0,5,17,2200000.0,8400000.0
2026-08-31,复借,02_非首次授信,RG1,CL_01,iOS,Organic,02_100%及以上,1,1,3000000.0,3000000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-05,复借,01_首次授信,RG7,CL_04,Android,Facebook,02_100%及以上,1,1,500000.0,300000.0,0,1,0.0,500000.0,0,1,0.0,500000.0
2026-08-30,复借,02_非首次授信,RG4,CL_05,Android,Google,02_100%及以上,1,1,600000.0,400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-05,复借,01_首次授信,RG7,CL_05,Android,其他,02_100%及以上,1,1,600000.0,300000.0,1,1,600000.0,600000.0,1,1,600000.0,600000.0
2026-08-13,首借,01_首次授信,RG2,CL_01,iOS,Facebook,02_100%及以上,1,1,2000000.0,2000000.0,0,1,0.0,2249000.0,0,1,0.0,2249000.0
2026-08-16,复借,01_首次授信,RG4,CL_03,Android,Facebook,01_100%以下,1,1,400000.0,600000.0,0,1,0.0,400000.0,0,1,0.0,400000.0
2026-08-05,复借,02_非首次授信,RG3,CL_03,iOS,Organic,02_100%及以上,1,1,1200000.0,1200000.0,0,1,0.0,1200000.0,0,1,0.0,1200000.0
2026-09-12,复借,01_首次授信,RG4,CL_05,iOS,Facebook,01_100%以下,1,1,500000.0,800000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-28,复借,02_非首次授信,RG5,CL_05,Android,Tiktok,02_100%及以上,1,1,400000.0,400000.0,1,1,400000.0,400000.0,0,0,0.0,0.0
2026-07-18,首借,02_非首次授信,RG3,CL_03,Android,Organic,02_100%及以上,1,1,800000.0,800000.0,1,1,800000.0,800000.0,1,1,800000.0,800000.0
2026-09-01,复借,01_首次授信,RG5,CL_05,Android,Google,02_100%及以上,4,4,1400000.0,1300000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-11,首借,01_首次授信,RG4,CL_03,iOS,空值,02_100%及以上,1,1,400000.0,400000.0,0,1,0.0,400000.0,0,1,0.0,400000.0
2026-07-20,首借,01_首次授信,RG5,CL_03,iOS,ASA,02_100%及以上,1,1,300000.0,300000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-08-17,复借,01_首次授信,RG5,CL_04,iOS,Facebook,02_100%及以上,1,1,400000.0,400000.0,1,1,400000.0,400000.0,0,1,0.0,400000.0
2026-09-04,复借,01_首次授信,RG2,CL_01,iOS,Facebook,01_100%以下,2,2,1000000.0,4000000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-09-03,首借,01_首次授信,RG3,CL_05,iOS,Organic,02_100%及以上,6,6,7400000.0,6800000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-24,复借,02_非首次授信,RG4,CL_05,Android,Organic,02_100%及以上,2,2,1000000.0,800000.0,1,2,500000.0,1000000.0,0,0,0.0,0.0
2026-07-30,首借,01_首次授信,RG3,CL_05,Android,Organic,02_100%及以上,2,2,1400000.0,1400000.0,1,2,800000.0,1400000.0,1,2,800000.0,1400000.0
2026-08-11,复借,01_首次授信,RG1,CL_01,iOS,ASA,01_100%以下,1,1,1000000.0,3000000.0,0,1,0.0,1124000.0,0,1,0.0,1124000.0
2026-09-05,复借,01_首次授信,RG3,CL_05,iOS,Facebook,02_100%及以上,2,2,3600000.0,2000000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-05,复借,01_首次授信,RG3,CL_05,Android,Google,01_100%以下,2,2,800000.0,1400000.0,1,2,500000.0,800000.0,1,2,500000.0,800000.0
2026-08-02,首借,01_首次授信,RG5,CL_05,Android,Tiktok,02_100%及以上,13,13,4600000.0,4600000.0,7,13,2500000.0,4600000.0,4,13,1400000.0,4600000.0
2026-07-24,复借,01_首次授信,RG2,CL_01,Android,Facebook,01_100%以下,2,2,1500000.0,3000000.0,1,2,1124000.0,1686000.0,0,2,0.0,1686000.0
2026-07-28,首借,01_首次授信,RG3,CL_05,iOS,Facebook,02_100%及以上,2,2,2400000.0,2000000.0,1,2,1200000.0,2400000.0,1,2,1200000.0,2400000.0
2026-07-16,首借,02_非首次授信,RG6,CL_05,Android,Facebook,02_100%及以上,1,1,300000.0,300000.0,1,1,300000.0,300000.0,1,1,300000.0,300000.0
2026-07-28,复借,01_首次授信,RG2,CL_03,Android,Facebook,02_100%及以上,3,3,2000000.0,1600000.0,0,3,0.0,2000000.0,0,3,0.0,2000000.0
2026-09-10,复借,02_非首次授信,RG5,CL_05,Android,Google,02_100%及以上,1,1,400000.0,400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-12,首借,01_首次授信,RG3,CL_05,Android,Google,01_100%以下,1,1,300000.0,800000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-08-15,首借,01_首次授信,RG3,CL_05,iOS,ASA,02_100%及以上,2,2,2600000.0,2200000.0,0,2,0.0,2600000.0,0,2,0.0,2600000.0
2026-07-27,首借,01_首次授信,RG5,CL_05,Android,Facebook,02_100%及以上,13,13,4700000.0,4700000.0,9,13,3300000.0,4700000.0,7,13,2600000.0,4700000.0
2026-08-19,复借,02_非首次授信,RG7,CL_05,Android,Facebook,02_100%及以上,4,4,1800000.0,1200000.0,1,4,400000.0,1800000.0,0,0,0.0,0.0
2026-07-25,复借,01_首次授信,RG6,CL_04,Android,Facebook,02_100%及以上,2,2,700000.0,600000.0,0,2,0.0,700000.0,0,2,0.0,700000.0
2026-09-04,首借,01_首次授信,RG5,CL_05,iOS,Facebook,02_100%及以上,2,2,700000.0,700000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-19,复借,01_首次授信,RG5,CL_05,iOS,Facebook,02_100%及以上,1,1,800000.0,600000.0,1,1,800000.0,800000.0,1,1,800000.0,800000.0
2026-08-13,首借,01_首次授信,RG4,CL_05,Android,Tiktok,01_100%以下,1,1,500000.0,600000.0,1,1,500000.0,500000.0,1,1,500000.0,500000.0
2026-09-02,复借,01_首次授信,RG5,CL_05,Android,Tiktok,01_100%以下,1,1,300000.0,400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-12,复借,01_首次授信,RG4,CL_05,Android,Facebook,02_100%及以上,4,4,2900000.0,2200000.0,1,4,600000.0,2900000.0,0,4,0.0,2900000.0
2026-07-29,首借,02_非首次授信,RG4,CL_05,Android,Organic,02_100%及以上,1,1,400000.0,400000.0,0,1,0.0,400000.0,0,1,0.0,400000.0
2026-08-26,首借,02_非首次授信,RG3,CL_05,iOS,Organic,02_100%及以上,2,2,2000000.0,1600000.0,0,2,0.0,2000000.0,0,0,0.0,0.0
2026-08-14,复借,01_首次授信,RG1,CL_01,iOS,Organic,02_100%及以上,2,2,7000000.0,5000000.0,0,2,0.0,7873000.0,0,2,0.0,7873000.0
2026-09-06,复借,01_首次授信,RG6,CL_05,Android,Google,02_100%及以上,4,4,1200000.0,1200000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-11,首借,01_首次授信,RG7,CL_05,Android,Google,02_100%及以上,3,3,900000.0,900000.0,2,3,600000.0,900000.0,2,3,600000.0,900000.0
2026-08-24,复借,01_首次授信,RG3,CL_05,Android,Tiktok,01_100%以下,2,2,600000.0,1200000.0,1,2,300000.0,600000.0,0,0,0.0,0.0
2026-07-31,首借,02_非首次授信,RG2,CL_03,Android,Facebook,02_100%及以上,1,1,1200000.0,1000000.0,0,1,0.0,1200000.0,0,1,0.0,1200000.0
2026-08-31,首借,01_首次授信,RG2,CL_07,Android,Tiktok,02_100%及以上,2,2,3000000.0,2400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-31,复借,01_首次授信,RG3,CL_05,Android,Google,02_100%及以上,6,6,4900000.0,3800000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-28,复借,02_非首次授信,RG7,CL_05,Android,Tiktok,02_100%及以上,1,1,300000.0,300000.0,1,1,300000.0,300000.0,0,0,0.0,0.0
2026-08-14,首借,02_非首次授信,RG4,CL_05,Android,Facebook,01_100%以下,1,1,500000.0,600000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-09-12,复借,02_非首次授信,RG3,CL_05,Android,Google,01_100%以下,1,1,300000.0,600000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-22,首借,01_首次授信,RG4,CL_05,Android,Google,01_100%以下,1,1,400000.0,600000.0,0,1,0.0,400000.0,0,0,0.0,0.0
2026-09-04,复借,02_非首次授信,RG5,CL_05,iOS,空值,02_100%及以上,1,1,300000.0,300000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-13,复借,02_非首次授信,RG4,CL_03,Android,Google,02_100%及以上,1,1,600000.0,600000.0,0,1,0.0,600000.0,0,1,0.0,600000.0
2026-08-27,复借,01_首次授信,RG1,CL_01,Android,Facebook,02_100%及以上,1,1,1500000.0,1500000.0,0,1,0.0,1687000.0,0,0,0.0,0.0
2026-08-22,首借,02_非首次授信,RG5,CL_05,iOS,Organic,02_100%及以上,7,7,2500000.0,2300000.0,1,7,400000.0,2500000.0,0,0,0.0,0.0
2026-08-16,复借,01_首次授信,RG6,CL_05,Android,Google,02_100%及以上,1,1,300000.0,300000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-07-21,首借,01_首次授信,RG6,CL_05,Android,Google,02_100%及以上,4,4,1300000.0,1300000.0,3,4,1000000.0,1300000.0,3,4,1000000.0,1300000.0
2026-08-04,首借,01_首次授信,RG2,CL_07,Android,Facebook,01_100%以下,1,1,1000000.0,1200000.0,0,1,0.0,1000000.0,0,1,0.0,1000000.0
2026-08-30,复借,01_首次授信,RG3,CL_05,iOS,Facebook,01_100%以下,1,1,500000.0,1200000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-18,首借,01_首次授信,RG5,CL_03,iOS,Facebook,02_100%及以上,2,2,1000000.0,600000.0,1,2,500000.0,1000000.0,0,2,0.0,1000000.0
2026-08-21,首借,01_首次授信,RG4,CL_05,Android,Organic,02_100%及以上,4,4,2100000.0,2100000.0,1,4,400000.0,2100000.0,0,0,0.0,0.0
2026-09-04,复借,01_首次授信,RG2,CL_07,Android,Google,01_100%以下,2,2,1600000.0,2400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-07-27,复借,01_首次授信,RG5,CL_04,Android,Organic,02_100%及以上,1,1,500000.0,400000.0,0,1,0.0,500000.0,0,1,0.0,500000.0
2026-08-03,复借,01_首次授信,RG2,CL_03,Android,Facebook,02_100%及以上,4,4,2400000.0,2200000.0,1,4,500000.0,2400000.0,1,4,500000.0,2400000.0
2026-07-26,复借,01_首次授信,RG3,CL_05,Android,Google,01_100%以下,1,1,300000.0,800000.0,1,1,300000.0,300000.0,1,1,300000.0,300000.0
2026-09-04,复借,01_首次授信,RG2,CL_05,Android,Facebook,01_100%以下,1,1,700000.0,1000000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-01,首借,01_首次授信,RG2,CL_05,Android,Google,01_100%以下,1,1,300000.0,1200000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-07-21,复借,01_首次授信,RG5,CL_03,Android,Organic,02_100%及以上,1,1,400000.0,400000.0,0,1,0.0,400000.0,0,1,0.0,400000.0
2026-08-20,复借,01_首次授信,RG2,CL_03,Android,Facebook,02_100%及以上,2,2,1200000.0,800000.0,2,2,1200000.0,1200000.0,0,0,0.0,0.0
2026-07-18,首借,02_非首次授信,RG4,CL_05,Android,Facebook,02_100%及以上,4,4,2000000.0,2000000.0,2,4,800000.0,2000000.0,2,4,800000.0,2000000.0
2026-09-11,复借,02_非首次授信,RG4,CL_05,Android,Facebook,01_100%以下,2,2,800000.0,1200000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-23,首借,01_首次授信,RG2,CL_01,iOS,Organic,02_100%及以上,1,1,2000000.0,2000000.0,0,1,0.0,2249000.0,0,0,0.0,0.0
2026-07-18,首借,01_首次授信,RG2,CL_05,Android,Organic,02_100%及以上,4,4,4400000.0,4400000.0,3,4,3400000.0,4400000.0,2,4,2400000.0,4400000.0
2026-07-23,首借,01_首次授信,RG7,CL_05,Android,Tiktok,02_100%及以上,3,3,900000.0,900000.0,1,3,300000.0,900000.0,1,3,300000.0,900000.0
2026-08-01,首借,02_非首次授信,RG4,CL_05,Android,Organic,01_100%以下,1,1,300000.0,600000.0,0,1,0.0,300000.0,0,1,0.0,300000.0
2026-08-11,首借,01_首次授信,RG4,CL_05,Android,Organic,02_100%及以上,2,2,1000000.0,1000000.0,0,2,0.0,1000000.0,0,2,0.0,1000000.0
2026-09-12,复借,01_首次授信,RG4,CL_03,iOS,Organic,02_100%及以上,1,1,600000.0,400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-22,复借,01_首次授信,RG0,CL_01,iOS,Tiktok,01_100%以下,1,1,600000.0,4000000.0,0,1,0.0,674000.0,0,0,0.0,0.0
2026-07-19,复借,01_首次授信,RG2,CL_05,Android,Facebook,02_100%及以上,1,1,1200000.0,1200000.0,0,1,0.0,1200000.0,0,1,0.0,1200000.0
2026-09-11,首借,02_非首次授信,RG5,CL_05,iOS,Tiktok,02_100%及以上,1,1,600000.0,400000.0,0,0,0.0,0.0,0,0,0.0,0.0
2026-08-01,首借,01_首次授信,RG0,CL_06,iOS,Facebook,02_100%及以上,2,2,1.52E7,1.32E7,1,2,8998000.0,1.7096E7,0,2,0.0,1.7096E7
2026-09-03,首借,01_首次授信,RG2,CL_07,Android,Google,02_100%及以上,5,5,6000000.0,6000000.0,0,0,0.0,0.0,0,0,0.0,0.0
